#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       26229     9.14811     9.64308  0.00253252
       26230     9.16166     9.64306  0.00253249
       26231     9.17641     9.64304  0.00253246
       26232     9.19023     9.64303  0.00253242
       26233     9.20453     9.64301  0.00253238
       26234     9.22211     9.64299  0.00253233
       26235     9.23944     9.64298  0.00253228
       26236     9.25792     9.64296  0.00253223
       26237     9.27753     9.64295  0.00253217
       26238     9.29614     9.64294  0.00253211
       26239     9.31445     9.64292  0.00253204
       26240     9.33314     9.64291  0.00253197
       26241     9.35292      9.6429   0.0025319
       26242     9.37376     9.64289  0.00253183
       26243     9.39423     9.64288  0.00253175
       26244     9.41363     9.64287  0.00253167
       26245     9.43333     9.64286  0.00253158
       26246     9.45403     9.64286   0.0025315
       26247     9.47572     9.64285  0.00253141
       26248     9.49697     9.64284  0.00253132
       26249     9.51633     9.64284  0.00253122
       26250     9.53804     9.64284  0.00253113
       26251     9.56066     9.64283  0.00253104
       26252     9.58276     9.64283  0.00253094
       26253     9.60432     9.64283  0.00253085
       26254     9.62674     9.64283  0.00253075
       26255     9.64929     9.64283  0.00253065
       26256     9.67195     9.64283  0.00253056
       26257     9.69398     9.64283  0.00253046
       26258      9.7168     9.64283  0.00253037
       26259     9.73896     9.64284  0.00253027
       26260     9.76186     9.64284  0.00253018
       26261     9.78546     9.64285  0.00253009
       26262     9.80906     9.64285     0.00253
       26263     9.82979     9.64286  0.00252991
       26264      9.8547     9.64287  0.00252983
       26265     9.87742     9.64288  0.00252975
       26266     9.89862     9.64289  0.00252967
       26267      9.9204      9.6429   0.0025296
       26268     9.94274     9.64291  0.00252953
       26269     9.96421     9.64292  0.00252946
       26270      9.9876     9.64294   0.0025294
       26271     10.0101     9.64295  0.00252934
       26272     10.0316     9.64296  0.00252929
       26273     10.0529     9.64298  0.00252924
       26274     10.0739       9.643   0.0025292
       26275     10.0953     9.64301  0.00252916
       26276      10.115     9.64303  0.00252913
       26277      10.135     9.64305   0.0025291
       26278     10.1554     9.64307  0.00252908
       26279     10.1747     9.64309  0.00252906
       26280     10.1936     9.64311  0.00252905
       26281     10.2121     9.64313  0.00252905
       26282     10.2301     9.64315  0.00252905
       26283     10.2484     9.64318  0.00252906
       26284     10.2655      9.6432  0.00252908
       26285     10.2821     9.64323   0.0025291
       26286     10.2997     9.64325  0.00252912
       26287      10.316     9.64328  0.00252916
       26288     10.3318      9.6433   0.0025292
       26289     10.3463     9.64333  0.00252924
       26290     10.3603     9.64336  0.00252929
       26291     10.3752     9.64338  0.00252935
       26292     10.3881     9.64341  0.00252941
       26293     10.4004     9.64344  0.00252948
       26294     10.4129     9.64347  0.00252955
       26295     10.4241      9.6435  0.00252963
       26296     10.4333     9.64353  0.00252971
       26297     10.4426     9.64356   0.0025298
       26298     10.4513     9.64359  0.00252989
       26299     10.4616     9.64362  0.00252998
       26300     10.4693     9.64365  0.00253008
       26301      10.477     9.64369  0.00253019
       26302     10.4842     9.64372  0.00253029
       26303     10.4909     9.64375   0.0025304
       26304     10.4962     9.64378  0.00253051
       26305     10.5025     9.64381  0.00253063
       26306     10.5076     9.64385  0.00253074
       26307     10.5128     9.64388  0.00253086
       26308     10.5182     9.64391  0.00253098
       26309      10.521     9.64395  0.00253111
       26310     10.5255     9.64398  0.00253123
       26311     10.5287     9.64401  0.00253136
       26312     10.5323     9.64405  0.00253149
       26313     10.5339     9.64408  0.00253162
       26314     10.5358     9.64412  0.00253175
       26315     10.5373     9.64415  0.00253188
       26316     10.5391     9.64418  0.00253201
       26317     10.5391     9.64422  0.00253214
       26318     10.5387     9.64425  0.00253228
       26319     10.5386     9.64429  0.00253241
       26320     10.5361     9.64432  0.00253254
       26321      10.536     9.64435  0.00253267
       26322     10.5334     9.64439   0.0025328
       26323     10.5305     9.64442  0.00253293
       26324     10.5245     9.64445  0.00253305
       26325     10.5231     9.64449  0.00253317
       26326       10.52     9.64452   0.0025333
       26327     10.5166     9.64455  0.00253342
       26328     10.5128     9.64459  0.00253353
       26329     10.5088     9.64462  0.00253365
       26330     10.5032     9.64465  0.00253376
       26331     10.4979     9.64468  0.00253388
       26332     10.4924     9.64472  0.00253398
       26333     10.4874     9.64475  0.00253409
       26334     10.4813     9.64478  0.00253419
       26335     10.4751     9.64481  0.00253429
       26336     10.4693     9.64484  0.00253439
       26337     10.4625     9.64487  0.00253448
       26338     10.4576     9.64491  0.00253457
       26339     10.4504     9.64494  0.00253466
       26340     10.4429     9.64497  0.00253475
       26341     10.4367       9.645  0.00253483
       26342     10.4287     9.64503  0.00253491
       26343     10.4213     9.64506  0.00253498
       26344     10.4143     9.64508  0.00253506
       26345     10.4043     9.64511  0.00253512
       26346     10.3969     9.64514  0.00253519
       26347     10.3893     9.64517  0.00253525
       26348     10.3814      9.6452  0.00253531
       26349     10.3733     9.64523  0.00253536
       26350     10.3643     9.64525  0.00253541
       26351     10.3565     9.64528  0.00253546
       26352     10.3471     9.64531   0.0025355
       26353     10.3375     9.64533  0.00253554
       26354     10.3255     9.64536  0.00253558
       26355     10.3161     9.64538  0.00253561
       26356     10.3058     9.64541  0.00253564
       26357     10.2954     9.64543  0.00253566
       26358      10.284     9.64546  0.00253568
       26359     10.2731     9.64548   0.0025357
       26360      10.262     9.64551  0.00253571
       26361     10.2493     9.64553  0.00253571
       26362     10.2386     9.64555  0.00253572
       26363     10.2269     9.64557  0.00253572
       26364     10.2151     9.64559  0.00253571
       26365     10.2024     9.64562  0.00253571
       26366     10.1909     9.64564  0.00253569
       26367     10.1779     9.64566  0.00253568
       26368     10.1646     9.64568  0.00253566
       26369     10.1506      9.6457  0.00253563
       26370     10.1371     9.64571  0.00253561
       26371     10.1249     9.64573  0.00253558
       26372     10.1125     9.64575  0.00253554
       26373     10.1008     9.64577   0.0025355
       26374     10.0861     9.64578  0.00253546
       26375     10.0741      9.6458  0.00253542
       26376     10.0599     9.64582  0.00253537
       26377     10.0478     9.64583  0.00253532
       26378     10.0328     9.64585  0.00253527
       26379     10.0192     9.64586  0.00253521
       26380      10.004     9.64587  0.00253515
       26381     9.99034     9.64589  0.00253509
       26382     9.97591      9.6459  0.00253502
       26383     9.96149     9.64591  0.00253495
       26384     9.94709     9.64592  0.00253488
       26385     9.93484     9.64593  0.00253481
       26386     9.92052     9.64594  0.00253474
       26387     9.90698     9.64595  0.00253466
       26388     9.89282     9.64596  0.00253458
       26389     9.87946     9.64597   0.0025345
       26390     9.86622     9.64598  0.00253442
       26391     9.85383     9.64599  0.00253433
       26392     9.84017       9.646  0.00253425
       26393      9.8274       9.646  0.00253416
       26394     9.81481     9.64601  0.00253407
       26395     9.80103     9.64601  0.00253399
       26396     9.78888     9.64602   0.0025339
       26397     9.77697     9.64603   0.0025338
       26398     9.76604     9.64603  0.00253371
       26399     9.75538     9.64603  0.00253362
       26400     9.74502     9.64604  0.00253353
       26401     9.73427     9.64604  0.00253343
       26402     9.72386     9.64604  0.00253334
       26403      9.7145     9.64605  0.00253324
       26404      9.7041     9.64605  0.00253315
       26405     9.69549     9.64605  0.00253305
       26406     9.68656     9.64605  0.00253296
       26407     9.67734     9.64605  0.00253286
       26408     9.66925     9.64605  0.00253277
       26409     9.66159     9.64605  0.00253267
       26410     9.65367     9.64605  0.00253258
       26411     9.64692     9.64605  0.00253248
       26412     9.63991     9.64605  0.00253238
       26413     9.63408     9.64605  0.00253229
       26414     9.62873     9.64605  0.00253219
       26415     9.62315     9.64605   0.0025321
       26416     9.61947     9.64605    0.002532
       26417     9.61628     9.64605   0.0025319
       26418     9.61288     9.64605  0.00253181
       26419     9.60996     9.64605  0.00253171
       26420     9.60753     9.64605  0.00253162
       26421     9.60489     9.64605  0.00253152
       26422     9.60272     9.64604  0.00253143
       26423     9.60244     9.64604  0.00253133
       26424     9.60263     9.64604  0.00253124
       26425     9.60186     9.64604  0.00253114
       26426     9.60225     9.64604  0.00253105
       26427     9.60308     9.64604  0.00253095
       26428     9.60504     9.64603  0.00253086
       26429     9.60671     9.64603  0.00253076
       26430     9.60878     9.64603  0.00253067
       26431     9.61123     9.64603  0.00253057
       26432     9.61405     9.64603  0.00253047
       26433     9.61722     9.64603  0.00253038
       26434     9.62072     9.64603  0.00253028
       26435     9.62523     9.64603  0.00253019
       26436      9.6258     9.64602  0.00253009
       26437     9.63017     9.64602     0.00253
       26438     9.63408     9.64602   0.0025299
       26439     9.63823     9.64602  0.00252981
       26440       9.644     9.64602  0.00252971
       26441     9.64925     9.64602  0.00252961
       26442     9.65538     9.64602  0.00252952
       26443     9.66096     9.64602  0.00252942
       26444     9.66668     9.64602  0.00252933
       26445     9.67392     9.64603  0.00252923
       26446     9.67985     9.64603  0.00252914
       26447     9.68728     9.64603  0.00252904
