#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       15582    0.049047   0.0486714 5.95591e-05
       15583   0.0488039   0.0486714 5.95553e-05
       15584   0.0485635   0.0486714 5.95515e-05
       15585   0.0483256   0.0486714 5.95477e-05
       15586   0.0480915   0.0486713 5.95439e-05
       15587   0.0478601   0.0486713 5.95401e-05
       15588   0.0476321   0.0486712 5.95363e-05
       15589    0.047408   0.0486711 5.95325e-05
       15590   0.0471874    0.048671 5.95288e-05
       15591   0.0469699   0.0486709 5.95251e-05
       15592    0.046757   0.0486708 5.95214e-05
       15593   0.0465484   0.0486707 5.95177e-05
       15594   0.0463439   0.0486705 5.95141e-05
       15595    0.046144   0.0486704 5.95105e-05
       15596   0.0459483   0.0486702 5.95069e-05
       15597   0.0457567     0.04867 5.95034e-05
       15598   0.0455694   0.0486698 5.94999e-05
       15599   0.0453862   0.0486696 5.94965e-05
       15600   0.0452076   0.0486694 5.94931e-05
       15601   0.0450333   0.0486691 5.94897e-05
       15602   0.0448633   0.0486689 5.94864e-05
       15603   0.0446975   0.0486686 5.94831e-05
       15604    0.044536   0.0486684 5.94799e-05
       15605   0.0443791   0.0486681 5.94767e-05
       15606   0.0442258   0.0486678 5.94736e-05
       15607   0.0440766   0.0486675 5.94705e-05
       15608   0.0439315   0.0486672 5.94675e-05
       15609   0.0437902   0.0486669 5.94645e-05
       15610   0.0436524   0.0486666 5.94616e-05
       15611   0.0435188   0.0486663 5.94587e-05
       15612    0.043389   0.0486659 5.94558e-05
       15613   0.0432625   0.0486656  5.9453e-05
       15614   0.0431399   0.0486652 5.94503e-05
       15615   0.0430208   0.0486649 5.94475e-05
       15616   0.0429053   0.0486645 5.94449e-05
       15617    0.042793   0.0486641 5.94423e-05
       15618   0.0426839   0.0486637 5.94397e-05
       15619    0.042578   0.0486633 5.94372e-05
       15620   0.0424752   0.0486629 5.94347e-05
       15621   0.0423754   0.0486625 5.94322e-05
       15622   0.0422783   0.0486621 5.94298e-05
       15623   0.0421844   0.0486617 5.94275e-05
       15624   0.0420932   0.0486613 5.94252e-05
       15625   0.0420048   0.0486609 5.94229e-05
       15626    0.041919   0.0486604 5.94207e-05
       15627   0.0418358     0.04866 5.94185e-05
       15628   0.0417552   0.0486596 5.94163e-05
       15629   0.0416769   0.0486591 5.94142e-05
       15630    0.041601   0.0486587 5.94121e-05
       15631   0.0415275   0.0486582   5.941e-05
       15632   0.0414562   0.0486578  5.9408e-05
       15633    0.041387   0.0486573  5.9406e-05
       15634   0.0413202   0.0486568 5.94041e-05
       15635   0.0412553   0.0486563 5.94022e-05
       15636   0.0411923   0.0486559 5.94003e-05
       15637   0.0411313   0.0486554 5.93985e-05
       15638   0.0410724   0.0486549 5.93966e-05
       15639    0.041015   0.0486544 5.93948e-05
       15640   0.0409597   0.0486539 5.93931e-05
       15641   0.0409059   0.0486534 5.93914e-05
       15642   0.0408537   0.0486529 5.93897e-05
       15643   0.0408035   0.0486524  5.9388e-05
       15644   0.0407547   0.0486519 5.93863e-05
       15645   0.0407073   0.0486514 5.93847e-05
       15646   0.0406614   0.0486509 5.93831e-05
       15647   0.0406168   0.0486504 5.93815e-05
       15648    0.040574   0.0486499   5.938e-05
       15649   0.0405322   0.0486494 5.93784e-05
       15650   0.0404915   0.0486488 5.93769e-05
       15651   0.0404523   0.0486483 5.93755e-05
       15652   0.0404144   0.0486478  5.9374e-05
       15653   0.0403776   0.0486473 5.93725e-05
       15654   0.0403423   0.0486467 5.93711e-05
       15655   0.0403078   0.0486462 5.93697e-05
       15656   0.0402744   0.0486457 5.93683e-05
       15657    0.040242   0.0486451  5.9367e-05
       15658   0.0402102   0.0486446 5.93656e-05
       15659   0.0401799    0.048644 5.93643e-05
       15660   0.0401505   0.0486435  5.9363e-05
       15661   0.0401218    0.048643 5.93617e-05
       15662   0.0400942   0.0486424 5.93604e-05
       15663   0.0400673   0.0486419 5.93591e-05
       15664   0.0400418   0.0486413 5.93579e-05
       15665   0.0400165   0.0486408 5.93567e-05
       15666   0.0399922   0.0486402 5.93554e-05
       15667   0.0399687   0.0486397 5.93542e-05
       15668   0.0399458   0.0486391  5.9353e-05
       15669   0.0399237   0.0486385 5.93518e-05
       15670   0.0399022    0.048638 5.93507e-05
       15671   0.0398812   0.0486374 5.93495e-05
       15672   0.0398613   0.0486369 5.93484e-05
       15673   0.0398417   0.0486363 5.93472e-05
       15674   0.0398229   0.0486357 5.93461e-05
       15675   0.0398045   0.0486352  5.9345e-05
       15676   0.0397868   0.0486346 5.93439e-05
       15677   0.0397696    0.048634 5.93428e-05
       15678   0.0397523   0.0486335 5.93417e-05
       15679   0.0397358   0.0486329 5.93407e-05
       15680   0.0397198   0.0486323 5.93396e-05
       15681   0.0397041   0.0486318 5.93385e-05
       15682   0.0396885   0.0486312 5.93375e-05
       15683   0.0396737   0.0486306 5.93365e-05
       15684   0.0396591   0.0486301 5.93354e-05
       15685   0.0396451   0.0486295 5.93344e-05
       15686   0.0396315   0.0486289 5.93334e-05
       15687   0.0396182   0.0486283 5.93324e-05
       15688   0.0396052   0.0486278 5.93314e-05
       15689   0.0395924   0.0486272 5.93304e-05
       15690     0.03958   0.0486266 5.93295e-05
       15691   0.0395678    0.048626 5.93285e-05
       15692   0.0395559   0.0486255 5.93275e-05
       15693   0.0395442   0.0486249 5.93266e-05
       15694   0.0395335   0.0486243 5.93256e-05
       15695   0.0395222   0.0486237 5.93247e-05
       15696   0.0395111   0.0486231 5.93237e-05
       15697      0.0395   0.0486226 5.93228e-05
       15698   0.0394893    0.048622 5.93219e-05
       15699   0.0394788   0.0486214 5.93209e-05
       15700   0.0394683   0.0486208   5.932e-05
       15701   0.0394581   0.0486202 5.93191e-05
       15702   0.0394479   0.0486196 5.93182e-05
       15703   0.0394379   0.0486191 5.93173e-05
       15704   0.0394282   0.0486185 5.93164e-05
       15705   0.0394181   0.0486179 5.93156e-05
       15706   0.0394081   0.0486173 5.93147e-05
       15707   0.0393984   0.0486167 5.93138e-05
       15708   0.0393887   0.0486161 5.93129e-05
       15709   0.0393791   0.0486155 5.93121e-05
       15710   0.0393696    0.048615 5.93112e-05
       15711   0.0393601   0.0486144 5.93104e-05
       15712   0.0393506   0.0486138 5.93095e-05
       15713   0.0393411   0.0486132 5.93087e-05
       15714   0.0393317   0.0486126 5.93078e-05
       15715    0.039322    0.048612  5.9307e-05
       15716   0.0393123   0.0486114 5.93062e-05
       15717   0.0393031   0.0486108 5.93054e-05
       15718   0.0392936   0.0486102 5.93046e-05
       15719   0.0392841   0.0486096 5.93038e-05
       15720   0.0392741    0.048609  5.9303e-05
       15721   0.0392646   0.0486084 5.93022e-05
       15722   0.0392549   0.0486078 5.93014e-05
       15723   0.0392448   0.0486073 5.93006e-05
       15724   0.0392351   0.0486067 5.92998e-05
       15725   0.0392253   0.0486061 5.92991e-05
       15726   0.0392158   0.0486055 5.92983e-05
       15727   0.0392059   0.0486049 5.92975e-05
       15728   0.0391959   0.0486043 5.92968e-05
       15729   0.0391859   0.0486037  5.9296e-05
       15730   0.0391758   0.0486031 5.92953e-05
       15731   0.0391656   0.0486025 5.92946e-05
       15732    0.039155   0.0486019 5.92938e-05
       15733   0.0391444   0.0486013 5.92931e-05
       15734    0.039134   0.0486007 5.92924e-05
       15735   0.0391234   0.0486001 5.92917e-05
       15736   0.0391127   0.0485995  5.9291e-05
       15737    0.039102   0.0485989 5.92903e-05
       15738   0.0390916   0.0485983 5.92896e-05
       15739   0.0390806   0.0485976 5.92889e-05
       15740   0.0390698    0.048597 5.92882e-05
       15741   0.0390586   0.0485964 5.92876e-05
       15742   0.0390473   0.0485958 5.92869e-05
       15743   0.0390358   0.0485952 5.92863e-05
       15744   0.0390241   0.0485946 5.92856e-05
       15745   0.0390124    0.048594  5.9285e-05
       15746   0.0390009   0.0485934 5.92843e-05
       15747    0.038989   0.0485928 5.92837e-05
       15748    0.038977   0.0485922 5.92831e-05
       15749   0.0389649   0.0485916 5.92825e-05
       15750   0.0389524    0.048591 5.92819e-05
       15751     0.03894   0.0485903 5.92813e-05
       15752   0.0389275   0.0485897 5.92807e-05
       15753   0.0389149   0.0485891 5.92801e-05
       15754   0.0389022   0.0485885 5.92795e-05
       15755   0.0388896   0.0485879  5.9279e-05
       15756   0.0388771   0.0485873 5.92784e-05
       15757    0.038864   0.0485866 5.92778e-05
       15758    0.038851    0.048586 5.92773e-05
       15759   0.0388379   0.0485854 5.92768e-05
       15760   0.0388247   0.0485848 5.92762e-05
       15761   0.0388111   0.0485842 5.92757e-05
       15762   0.0387977   0.0485836 5.92752e-05
       15763   0.0387837   0.0485829 5.92747e-05
       15764     0.03877   0.0485823 5.92742e-05
       15765   0.0387562   0.0485817 5.92737e-05
       15766   0.0387426   0.0485811 5.92733e-05
       15767   0.0387283   0.0485804 5.92728e-05
       15768    0.038714   0.0485798 5.92723e-05
       15769   0.0386993   0.0485792 5.92719e-05
       15770   0.0386848   0.0485786 5.92715e-05
       15771   0.0386704   0.0485779  5.9271e-05
       15772   0.0386559   0.0485773 5.92706e-05
       15773   0.0386408   0.0485767 5.92702e-05
       15774   0.0386259    0.048576 5.92698e-05
       15775   0.0386109   0.0485754 5.92694e-05
       15776   0.0385958   0.0485748  5.9269e-05
       15777   0.0385806   0.0485741 5.92687e-05
       15778   0.0385656   0.0485735 5.92683e-05
       15779   0.0385501   0.0485729 5.92679e-05
       15780   0.0385347   0.0485722 5.92676e-05
       15781   0.0385192   0.0485716 5.92673e-05
       15782   0.0385037    0.048571 5.92669e-05
       15783   0.0384881   0.0485703 5.92666e-05
       15784   0.0384725   0.0485697 5.92663e-05
       15785   0.0384568    0.048569  5.9266e-05
       15786   0.0384411   0.0485684 5.92658e-05
       15787   0.0384253   0.0485678 5.92655e-05
       15788   0.0384095   0.0485671 5.92652e-05
       15789   0.0383937   0.0485665  5.9265e-05
       15790   0.0383778   0.0485658 5.92647e-05
       15791   0.0383622   0.0485652 5.92645e-05
       15792   0.0383465   0.0485645 5.92643e-05
       15793   0.0383306   0.0485639 5.92641e-05
       15794   0.0383144   0.0485632 5.92639e-05
       15795   0.0382985   0.0485626 5.92637e-05
       15796   0.0382826   0.0485619 5.92635e-05
       15797   0.0382662   0.0485613 5.92633e-05
       15798   0.0382496   0.0485606 5.92632e-05
       15799   0.0382338     0.04856  5.9263e-05
       15800   0.0382179   0.0485593 5.92629e-05
       15801   0.0382021   0.0485587 5.92628e-05
       15802   0.0381868    0.048558 5.92627e-05
       15803   0.0381711   0.0485574 5.92626e-05
       15804   0.0381554   0.0485567 5.92625e-05
       15805   0.0381398    0.048556 5.92624e-05
       15806   0.0381243   0.0485554 5.92623e-05
       15807   0.0381088   0.0485547 5.92622e-05
       15808   0.0380936   0.0485541 5.92622e-05
       15809   0.0380783   0.0485534 5.92621e-05
       15810   0.0380631   0.0485527 5.92621e-05
       15811   0.0380478   0.0485521 5.92621e-05
       15812   0.0380323   0.0485514 5.92621e-05
       15813   0.0380174   0.0485507 5.92621e-05
       15814   0.0380024   0.0485501 5.92621e-05
       15815   0.0379878   0.0485494 5.92621e-05
       15816    0.037973   0.0485487 5.92621e-05
       15817   0.0379584   0.0485481 5.92621e-05
       15818   0.0379442   0.0485474 5.92622e-05
       15819   0.0379302   0.0485467 5.92622e-05
       15820   0.0379165    0.048546 5.92623e-05
       15821   0.0379028   0.0485454 5.92624e-05
       15822   0.0378891   0.0485447 5.92625e-05
       15823   0.0378753    0.048544 5.92625e-05
       15824   0.0378622   0.0485433 5.92626e-05
       15825   0.0378492   0.0485427 5.92628e-05
       15826   0.0378365    0.048542 5.92629e-05
       15827   0.0378241   0.0485413  5.9263e-05
       15828   0.0378118   0.0485406 5.92631e-05
       15829   0.0377998     0.04854 5.92633e-05
       15830   0.0377881   0.0485393 5.92634e-05
       15831   0.0377766   0.0485386 5.92636e-05
       15832   0.0377656   0.0485379 5.92637e-05
       15833   0.0377547   0.0485372 5.92639e-05
       15834    0.037744   0.0485366 5.92641e-05
       15835   0.0377334   0.0485359 5.92643e-05
       15836   0.0377234   0.0485352 5.92645e-05
       15837   0.0377136   0.0485345 5.92647e-05
       15838    0.037704   0.0485338 5.92649e-05
       15839   0.0376946   0.0485331 5.92651e-05
       15840   0.0376859   0.0485325 5.92653e-05
       15841   0.0376775   0.0485318 5.92655e-05
       15842   0.0376695   0.0485311 5.92657e-05
       15843   0.0376618   0.0485304  5.9266e-05
       15844   0.0376547   0.0485297 5.92662e-05
       15845    0.037648    0.048529 5.92664e-05
       15846   0.0376415   0.0485283 5.92667e-05
       15847   0.0376354   0.0485277 5.92669e-05
       15848   0.0376295    0.048527 5.92672e-05
       15849   0.0376244   0.0485263 5.92674e-05
       15850   0.0376196   0.0485256 5.92677e-05
       15851   0.0376152   0.0485249 5.92679e-05
       15852   0.0376115   0.0485242 5.92682e-05
       15853    0.037608   0.0485235 5.92685e-05
       15854   0.0376049   0.0485228 5.92687e-05
       15855   0.0376024   0.0485221  5.9269e-05
       15856   0.0376003   0.0485215 5.92692e-05
       15857   0.0375988   0.0485208 5.92695e-05
       15858   0.0375977   0.0485201 5.92698e-05
       15859   0.0375969   0.0485194   5.927e-05
       15860   0.0375967   0.0485187 5.92703e-05
       15861   0.0375972    0.048518 5.92706e-05
       15862    0.037598   0.0485173 5.92708e-05
       15863   0.0375996   0.0485166 5.92711e-05
       15864   0.0376018   0.0485159 5.92713e-05
       15865   0.0376047   0.0485153 5.92716e-05
       15866   0.0376083   0.0485146 5.92719e-05
       15867   0.0376122   0.0485139 5.92721e-05
       15868   0.0376166   0.0485132 5.92723e-05
       15869   0.0376217   0.0485125 5.92726e-05
       15870   0.0376274   0.0485118 5.92728e-05
       15871   0.0376337   0.0485111  5.9273e-05
       15872   0.0376406   0.0485105 5.92733e-05
       15873   0.0376484   0.0485098 5.92735e-05
       15874   0.0376566   0.0485091 5.92737e-05
       15875   0.0376657   0.0485084 5.92739e-05
       15876   0.0376752   0.0485077 5.92741e-05
       15877   0.0376854    0.048507 5.92743e-05
       15878   0.0376962   0.0485064 5.92744e-05
       15879   0.0377077   0.0485057 5.92746e-05
       15880   0.0377199    0.048505 5.92748e-05
       15881   0.0377325   0.0485043 5.92749e-05
       15882    0.037746   0.0485036 5.92751e-05
       15883   0.0377603    0.048503 5.92752e-05
       15884   0.0377753   0.0485023 5.92753e-05
       15885   0.0377907   0.0485016 5.92754e-05
       15886   0.0378071   0.0485009 5.92755e-05
       15887   0.0378242   0.0485003 5.92756e-05
       15888   0.0378424   0.0484996 5.92756e-05
       15889    0.037861   0.0484989 5.92757e-05
       15890   0.0378803   0.0484983 5.92757e-05
       15891   0.0379003   0.0484976 5.92758e-05
       15892   0.0379208   0.0484969 5.92758e-05
       15893   0.0379423   0.0484963 5.92757e-05
       15894   0.0379645   0.0484956 5.92757e-05
       15895   0.0379875   0.0484949 5.92757e-05
       15896   0.0380109   0.0484943 5.92756e-05
       15897   0.0380354   0.0484936 5.92755e-05
       15898   0.0380606    0.048493 5.92754e-05
       15899   0.0380865   0.0484923 5.92753e-05
       15900   0.0381128   0.0484917 5.92752e-05
       15901   0.0381402    0.048491  5.9275e-05
       15902   0.0381684   0.0484904 5.92749e-05
       15903   0.0381971   0.0484897 5.92747e-05
       15904   0.0382268   0.0484891 5.92745e-05
       15905   0.0382569   0.0484884 5.92742e-05
       15906   0.0382883   0.0484878  5.9274e-05
       15907     0.03832   0.0484871 5.92737e-05
       15908   0.0383521   0.0484865 5.92734e-05
       15909   0.0383852   0.0484859 5.92731e-05
       15910   0.0384193   0.0484852 5.92727e-05
       15911    0.038454   0.0484846 5.92723e-05
       15912   0.0384895    0.048484 5.92719e-05
       15913   0.0385255   0.0484834 5.92715e-05
